fluid_id,height_cm,time_min,concentration,ROA,adensante,dens_susp,dens_solids,teor_solids,dp_medio,m,n
5,18.0,2.0,0.03163650634402385,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,3.0,0.010103171426922613,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,5.0,0.006469100146644061,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,6.0,0.0035554041739450496,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,7.0,0.006550821149548923,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,8.0,0.004647482025395592,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,10.0,0.006726412924882335,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,12.0,0.02469552797563121,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,13.0,0.009031161157357364,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,14.0,0.009123088023754946,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,15.0,0.008368065441193,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,16.0,0.006610054931819993,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,19.0,0.009797317502211352,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,20.0,0.010004929785866227,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,21.0,0.009379700660999886,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,22.0,0.009408719000065268,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,23.0,0.009040476424538228,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,26.0,0.008688745915588155,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,27.0,0.009685887729836227,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,28.0,0.008670971592128925,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,29.0,0.010326524304572307,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,33.0,0.010609592219229651,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,34.0,0.0096042700126494,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,35.0,0.009497058392772206,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,36.0,0.010054973800768025,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,37.0,0.008741074368254166,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,40.0,0.009630794511573603,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,41.0,0.010387809461687913,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,42.0,0.009951216808164557,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,43.0,0.0105456846356285,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,44.0,0.01016199649261588,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,47.0,0.011860557538203127,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,48.0,0.011413198415019579,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,49.0,0.011695631953398658,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,18.0,50.0,0.010201443812257946,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,1.0,0.0362798007184228,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,2.0,0.00495699239070355,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,3.0,0.008865150921260544,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,5.0,0.00627004792759898,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,6.0,0.00468615309165551,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,7.0,0.005273019967927073,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,8.0,0.003734924072233372,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,10.0,0.0071449402239975425,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,12.0,0.008446882859853741,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,13.0,0.007547348045509988,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,14.0,0.008020264422232458,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,15.0,0.008602496118890903,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,16.0,0.0070377189988016725,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,19.0,0.010190088886281487,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,20.0,0.010030567430274362,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,21.0,0.008751596761043522,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,22.0,0.009382582074769186,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,23.0,0.010194728051663706,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,26.0,0.01067227183391866,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,27.0,0.00870245048500937,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,28.0,0.010619692452313348,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,29.0,0.00963446538387183,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,33.0,0.00853255159654317,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,34.0,0.009697448715885945,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,35.0,0.008435248105314852,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,36.0,0.007715832708430743,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,37.0,0.009761282960333663,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,40.0,0.008840622281461213,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,41.0,0.010644975750898967,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,42.0,0.010422028913539818,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,43.0,0.01098441490739441,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,44.0,0.010784448544346929,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,47.0,0.009800987737270636,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,48.0,0.010733097049921396,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,49.0,0.010719948791808024,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,20.0,50.0,0.010935578687108765,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,1.0,0.032980941353696135,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,2.0,0.004141837936684806,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,3.0,0.00955165432438704,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,5.0,0.0059887709471655405,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,6.0,0.0038364879443018463,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,7.0,0.004291603773216415,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,8.0,0.003883321662442574,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,10.0,0.00691993653740901,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,12.0,0.010039123465178356,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,13.0,0.008463321723744721,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,14.0,0.008510873908616707,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,15.0,0.009244450914137468,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,16.0,0.008703436264908323,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,19.0,0.009730458406862643,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,20.0,0.00996534475164699,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,21.0,0.011094438621400476,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,22.0,0.010360265008151756,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,23.0,0.010768746816214788,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,26.0,0.011629889535440892,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,27.0,0.010851459777528036,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,28.0,0.011336111996637172,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,29.0,0.010933325843042385,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,33.0,0.012872308364999238,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,34.0,0.013330681576739181,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,35.0,0.011432052041294494,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,36.0,0.009254271384938144,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,37.0,0.009182032368327988,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,40.0,0.010307832845295843,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,41.0,0.009678359615818284,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,42.0,0.010803035835161477,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,43.0,0.01207386039405718,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,44.0,0.012057830074846192,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,47.0,0.010748259835920246,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,48.0,0.010670257001490885,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,49.0,0.010569006302242737,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
5,23.0,50.0,0.011701265595542404,0.0,1.0,1.17,2.311,0.127,25.16,1.344,0.397
6,0.5,1.0,0.09592364561622714,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,2.0,0.12930266207567234,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,3.0,0.133634060662881,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,5.0,0.1338755909408826,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,6.0,0.13529241906880057,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,7.0,0.1356442043411577,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,8.0,0.13518309006520873,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,9.0,0.1314772315577998,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,10.0,0.13777324361793822,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,12.0,0.13865823401161909,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,13.0,0.13784056199488914,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,14.0,0.13759739207474306,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,15.0,0.13755385729631822,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,16.0,0.13705446872998697,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,19.0,0.13842407176374652,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,20.0,0.13929908566196286,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,21.0,0.13811662844004755,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,22.0,0.1401060289304206,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,23.0,0.13894791010389165,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,26.0,0.13909167876353196,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,27.0,0.13920693435521467,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,28.0,0.13962501747638528,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,29.0,0.13916471113621565,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,33.0,0.13896956242092998,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,34.0,0.13966430955173942,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,35.0,0.13886272948589085,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,36.0,0.1407605349174698,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,37.0,0.14113482059110982,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,40.0,0.14024125470936133,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,41.0,0.14302292504974828,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,42.0,0.1409426800902127,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,43.0,0.14192656075116397,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,44.0,0.14086120757966836,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,47.0,0.1412734648454581,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,48.0,0.14249792615683846,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,49.0,0.14067716763272684,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,0.5,50.0,0.14148604709007825,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,1.0,0.09567791270700743,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,2.0,0.12487485248467288,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,3.0,0.12961205630343994,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,5.0,0.13442721132202437,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,6.0,0.13452822223221636,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,7.0,0.13308666089381496,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,8.0,0.1324704684292717,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,9.0,0.13302934362390967,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,10.0,0.13590667714067164,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,12.0,0.13918737486012497,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,13.0,0.13846278489375966,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,14.0,0.13786085261717568,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,15.0,0.1371210599699498,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,16.0,0.13777322875677123,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,19.0,0.1381876225027009,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,20.0,0.13764550328858607,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,21.0,0.13637008644808335,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,22.0,0.13695694349220447,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,23.0,0.13674295392030297,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,26.0,0.13717129236786552,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,27.0,0.13645097053228297,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,28.0,0.1368850415133104,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,29.0,0.13752379183784116,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,33.0,0.13648451453730742,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,34.0,0.1354646236870122,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,35.0,0.13621670638241828,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,36.0,0.13731954037648356,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,37.0,0.13744908719874668,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,40.0,0.1375609019782179,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,41.0,0.13787176779251828,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,42.0,0.13875758115391473,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,43.0,0.1379600575537794,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,44.0,0.13757954058222618,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,47.0,0.13800841791188068,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,48.0,0.13795027442137772,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,49.0,0.13705007325715876,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,2.0,50.0,0.1381170413956264,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,1.0,0.09238482168598071,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,2.0,0.12151846715302482,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,3.0,0.12890468874767835,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,5.0,0.1347754299634425,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,6.0,0.13304538206193753,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,7.0,0.13365652895920105,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,8.0,0.13470839268029286,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,9.0,0.1314902170673038,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,10.0,0.13536791448780494,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,12.0,0.13880357682978764,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,13.0,0.1376248712132925,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,14.0,0.13614366223113553,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,15.0,0.13788673085245523,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,16.0,0.13451131660623017,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,19.0,0.13761422756596906,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,20.0,0.13705678107637334,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,21.0,0.1362247414905249,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,22.0,0.1385546905993303,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,23.0,0.13666768262200427,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,26.0,0.138478582696312,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,27.0,0.13770350311713014,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,28.0,0.13627263921828028,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,29.0,0.13686981652345118,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,33.0,0.1367075194308821,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,34.0,0.13644404013421427,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,35.0,0.13838735731680885,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,36.0,0.13775522208422591,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,37.0,0.1369732723498891,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,40.0,0.13696680353254773,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,41.0,0.13791738146862134,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,42.0,0.1378152231474636,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,43.0,0.13871995593142342,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,44.0,0.13752222079492707,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,47.0,0.13837294025108102,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,48.0,0.13965492799671875,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,49.0,0.1379336107842188,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,4.0,50.0,0.13900916850858994,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,1.0,0.0949554728487581,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,2.0,0.1188224289895729,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,3.0,0.12779727584382805,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,5.0,0.13196549041509018,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,6.0,0.1323511541452201,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,7.0,0.1345700676288023,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,8.0,0.13221385984296785,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,9.0,0.13029187049007318,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,10.0,0.13667411215503142,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,12.0,0.13569402249269677,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,13.0,0.13627570515857285,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,14.0,0.1352191966815137,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,15.0,0.1355013917611345,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,16.0,0.13588022339865055,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,19.0,0.13874212899512495,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,20.0,0.1375101980597567,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,21.0,0.13598387018696909,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,22.0,0.1364142635506972,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,23.0,0.13670316834581825,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,26.0,0.1368379935396802,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,27.0,0.13601297426487197,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,28.0,0.13720609225757452,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,29.0,0.13736930965111785,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,33.0,0.13475247267639065,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,34.0,0.13972473501281285,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,35.0,0.13415980352258697,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,36.0,0.1380476750265483,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,37.0,0.13706586894401104,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,40.0,0.13658791133323603,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,41.0,0.13813101412444803,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,42.0,0.13901269594907983,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,43.0,0.13774807207090714,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,44.0,0.13810761399638716,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,47.0,0.13749283917180144,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,48.0,0.13751728236893696,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,49.0,0.1363100711890229,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,8.0,50.0,0.13918155759154857,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,1.0,0.09502368479875113,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,2.0,0.11682869686938878,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,3.0,0.12448144694269887,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,5.0,0.13126198091555993,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,6.0,0.13061098513314967,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,7.0,0.13165334991446556,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,8.0,0.13201045762197872,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,9.0,0.13111167468762533,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,10.0,0.13522135501913993,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,12.0,0.13438973213380265,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,13.0,0.1339080620800797,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,14.0,0.1348922989166361,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,15.0,0.13293370492049658,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,16.0,0.1335073929696081,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
6,12.0,19.0,0.13446796321983256,0.0,1.0,1.369,3.2009,0.169,23.34,2.57,0.38
